#OTU ID	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	taxonomy
4347865	0	0	1	0	0	2	0	0	0	0	3	5	0	0	2	18	2	0	0	0	1	0	0	4	0	0	0	0	3	5	0	0	2	21	2	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus;
177878	0	0	4	0	0	3	1	1	1	30	0	0	1	0	0	0	0	2	0	0	4	0	0	3	1	1	3	23	0	0	1	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
339599	0	1	7	0	0	0	3	1	1	0	0	0	16	0	0	1	3	0	0	3	5	0	0	0	3	1	2	0	0	0	24	0	0	2	2	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
2051184	0	0	0	0	0	0	0	25	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	10	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae;
495086	0	0	0	2	0	0	0	0	0	0	0	31	0	1	0	0	8	0	0	3	0	2	0	0	0	0	0	0	0	31	0	1	0	0	3	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas;
817254	34	0	0	0	0	0	0	0	0	0	0	5	3	0	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	5	4	0	1	1	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae;
193089	0	0	0	0	0	18	0	3	0	0	3	8	0	0	0	0	1	2	0	0	0	0	0	25	0	5	0	0	3	8	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
525344	1	0	0	6	0	0	0	1	5	0	0	0	2	0	0	0	9	0	1	3	0	6	0	0	0	1	19	0	0	0	3	0	0	0	5	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas;
350398	0	0	0	33	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	33	0	0	0	0	0	0	3	0	0	0	7	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
299568	12	0	0	0	0	1	0	0	12	0	0	0	1	0	0	1	0	0	12	1	0	0	0	1	0	0	27	0	0	0	1	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4444200	0	2	0	0	0	0	0	0	0	0	11	8	2	3	1	0	0	2	0	13	0	0	0	0	0	0	0	0	11	8	3	3	1	0	0	2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella;
186772	0	0	3	0	0	0	0	7	6	15	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	9	12	12	1	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
188194	0	0	1	0	0	0	0	0	0	0	1	2	0	0	32	0	0	2	0	1	0	0	0	0	0	0	0	0	1	2	0	0	32	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
687245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Mitsuokella;
328659	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	31	0	0	0	7	0	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
325202	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	19	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales;
199147	0	0	0	8	0	0	0	0	0	0	19	9	0	1	0	0	1	0	0	0	0	8	0	0	0	0	0	0	19	9	0	1	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
1009362	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	15	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__pulmonis
185610	0	0	0	0	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	29	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
525215	0	0	4	0	0	1	1	1	3	0	0	0	12	0	0	0	0	0	0	0	4	0	0	1	1	1	14	0	0	0	16	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
183967	0	0	0	1	3	4	0	0	0	0	1	0	0	0	21	1	0	0	0	1	0	1	3	8	0	0	0	0	1	0	0	0	21	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
292820	0	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae;
196518	4	0	0	4	2	1	0	0	0	0	3	0	2	0	15	1	0	0	4	0	0	4	1	2	0	0	1	0	3	0	2	0	15	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
3876673	0	0	0	2	0	0	0	5	0	0	0	0	23	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	26	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium;
234488	0	0	0	28	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28	2	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
176924	0	0	0	0	0	5	1	6	0	3	0	1	1	1	11	0	0	0	0	1	0	0	0	5	1	8	1	3	0	1	2	1	11	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
370099	4	0	0	0	0	0	0	0	1	0	1	0	0	1	26	0	0	0	4	1	0	0	0	0	0	0	1	0	1	0	0	1	26	0	0	0	k__Bacteria; p__Firmicutes;
177042	1	0	0	0	0	0	0	8	0	1	1	1	4	0	8	0	0	0	1	0	0	0	0	0	0	13	5	1	1	1	4	0	8	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
273681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
189610	0	0	24	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
4305815	0	0	0	0	0	6	1	0	0	2	15	0	1	0	6	0	0	0	0	0	0	0	0	8	1	0	0	1	15	0	1	0	6	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus;
184996	0	0	0	0	0	0	0	19	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	5	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
355424	0	0	0	1	0	19	2	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	26	2	0	0	0	0	0	2	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
1077373	0	1	0	3	0	3	0	2	2	0	0	6	0	0	0	0	7	0	0	2	0	3	0	4	0	4	5	0	0	6	1	0	0	0	2	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella;
403701	0	0	0	0	0	0	1	1	0	0	25	0	0	0	4	1	0	0	0	0	0	0	0	0	1	1	0	0	25	0	0	0	4	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae;
198947	4	0	7	0	0	2	1	0	1	0	0	0	4	0	0	0	0	5	4	0	4	0	0	3	1	1	4	0	0	0	6	0	0	0	0	4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
297856	1	0	0	0	0	19	0	0	0	0	0	1	5	0	1	0	0	0	1	0	0	0	0	22	0	0	1	0	0	1	6	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
4335578	3	0	4	2	0	0	6	0	0	0	3	2	0	2	0	0	4	1	3	3	3	2	0	0	6	1	0	0	3	2	1	2	0	0	2	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae;
2466322	13	0	6	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	13	2	4	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella;
4309760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
324975	0	0	0	2	0	0	0	0	3	0	0	9	0	6	0	0	4	0	0	0	0	2	0	0	0	0	9	0	0	9	0	6	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira;
189539	1	0	0	1	0	18	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	26	0	0	2	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus;
4377091	0	0	0	0	0	0	2	5	4	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	2	10	12	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
191241	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
292575	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
204126	2	0	0	2	0	0	0	0	1	0	4	4	0	9	0	2	3	0	2	0	0	2	0	1	0	0	2	0	4	4	0	9	0	2	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira;
313089	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
182118	0	0	0	0	2	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
205904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
4364564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus;
4360486	0	0	0	0	0	0	0	3	7	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	13	7	1	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
366352	1	0	0	0	0	4	0	0	1	14	6	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	2	7	6	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
1061192	0	0	0	0	0	0	1	0	0	0	0	19	0	0	1	0	6	0	0	0	0	0	0	0	1	1	0	0	0	19	0	0	1	1	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Peptoniphilus; s__asaccharolyticus
305275	0	0	0	0	0	0	0	0	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	14	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
964363	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae;
183592	0	0	1	7	1	0	3	1	0	0	0	0	0	0	0	5	6	0	0	0	0	7	1	0	3	2	1	0	0	0	0	0	0	5	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
550287	0	0	0	0	0	6	0	0	0	12	0	0	0	0	0	0	3	1	0	0	0	0	0	11	0	0	0	9	0	0	0	0	0	0	3	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales;
471180	0	0	0	0	0	1	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium;
195883	0	1	0	0	1	6	1	2	0	0	0	0	5	0	1	0	0	0	0	1	0	0	1	7	1	6	0	0	0	0	9	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
192767	6	0	0	0	0	0	0	0	0	4	0	0	0	0	16	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	16	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
181853	0	1	0	0	0	10	0	4	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	13	0	6	0	0	0	0	2	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus;
302632	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
844006	0	0	0	19	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	5	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
588755	2	0	17	0	2	0	0	4	0	0	0	0	1	0	0	0	0	0	2	0	11	0	2	0	0	4	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus;
228199	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
327672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Coriobacteriales;
175630	0	0	0	3	0	0	4	6	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	4	14	0	0	0	0	4	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
4303759	6	0	0	0	0	6	0	2	1	0	2	0	2	0	0	0	0	2	6	0	0	0	0	8	0	2	3	0	2	0	2	0	0	0	0	2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
4369035	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	1	0	6	0	0	0	0	10	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus;
179133	0	0	9	0	1	5	2	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	7	2	0	3	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4427688	0	0	0	0	1	0	0	0	0	0	8	0	3	0	10	0	0	0	0	1	0	0	1	0	0	0	0	0	8	0	4	0	10	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
198625	0	0	1	0	0	12	0	0	0	1	3	0	1	0	0	1	0	1	0	0	1	0	0	15	0	0	0	1	3	0	1	0	0	1	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
276149	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides;
4391848	0	0	0	2	0	0	1	0	0	0	0	0	9	7	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	12	7	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae;
193778	0	0	1	2	1	6	0	1	0	0	0	1	2	3	0	3	1	0	0	0	1	2	1	6	0	2	0	0	0	1	3	3	0	3	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
185915	2	1	1	0	0	7	0	4	0	1	0	0	0	0	2	1	0	0	2	2	0	0	0	7	0	4	2	1	0	0	1	0	2	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
195808	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	1	1	5	0	0	0	0	0	0	0	4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira;
846141	0	0	0	0	0	15	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	17	0	0	0	0	0	0	2	1	0	0	0	2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
194995	1	0	0	0	1	7	0	2	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	10	0	2	0	0	0	0	3	0	5	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
178217	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
955102	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces;
511378	10	1	5	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	10	2	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae;
181047	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus;
799573	0	0	0	1	0	0	2	5	0	0	1	0	4	0	0	1	3	0	0	0	0	1	0	0	2	8	0	0	1	0	5	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae;
331863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
192182	0	0	0	0	0	0	0	1	4	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	1	8	0	0	0	0	2	0	0	0	6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
177530	4	0	0	0	0	1	0	6	0	1	0	0	3	0	1	0	0	0	4	0	0	0	0	2	0	9	0	0	0	0	3	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
695612	0	0	3	0	0	2	0	1	0	7	0	0	0	0	0	0	1	1	0	0	2	0	0	4	0	2	1	6	0	0	1	0	0	0	1	1	k__Bacteria; p__Firmicutes; c__Clostridia;
195781	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
2985051	0	0	0	1	7	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	3	9	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Coriobacteriales; f__Coriobacteriaceae;
343811	0	0	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
365717	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
310284	0	0	0	2	0	2	0	4	0	0	5	0	0	0	0	0	3	0	0	1	0	2	0	3	0	5	0	0	5	0	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
324244	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	1	6	0	0	4	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
173654	0	0	2	0	0	0	0	2	0	0	0	2	1	0	0	0	4	0	0	0	2	0	0	0	0	7	0	0	0	2	2	0	0	1	3	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia;
176070	0	0	0	0	0	2	5	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	5	1	1	0	0	0	9	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
849306	3	0	0	0	0	2	6	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	2	6	0	2	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
175264	0	0	0	0	0	0	0	0	0	0	1	2	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	11	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
580090	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	2	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4375442	1	0	5	0	0	0	0	0	0	5	1	1	0	0	1	0	0	2	1	0	2	0	0	0	0	0	0	3	1	1	2	0	1	0	0	2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
214919	0	0	1	0	2	0	1	0	0	0	5	3	0	5	0	0	0	0	0	0	1	0	2	0	1	0	0	0	5	3	0	5	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter;
175155	0	0	0	1	4	0	1	0	0	0	2	2	0	6	0	0	0	1	0	0	0	1	2	0	1	0	0	0	2	2	0	6	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7;
189530	0	0	0	2	1	0	2	0	0	0	0	3	1	0	0	0	0	6	0	0	0	2	0	1	2	1	0	0	0	3	1	0	0	0	0	5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4401186	0	0	1	0	0	1	0	0	0	0	0	13	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	13	2	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae;
195186	0	2	5	0	0	1	0	0	1	0	0	1	2	0	0	0	0	3	0	2	5	0	0	1	0	1	2	0	0	1	2	0	0	0	0	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
620319	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
20799	0	0	0	0	0	0	0	0	0	0	3	8	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	8	2	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
1075283	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	11	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus;
169182	0	0	0	0	0	0	0	5	0	0	0	1	3	0	0	0	6	0	0	1	0	0	0	0	0	6	0	0	0	1	3	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia;
